Nivå	HTG	HT	GT_nr	Basic type	S_kode	Name	Name_EN	Kortnavn	Beskrivelse	KLG_RE-IA	KLG_RE-ID-KF	KLG_RE-KS	KLG_KA	KLG_IYK	KLG_IP	KLG_BP	KLG_VP	KLG_VE	KLG_AI	KLG_AI-KS	KLG_JP	Pred_Lnr	Naturlandskap	rekkefølge_kjeding_klg
LA	I	IA			LA-IA	Innlandsås- og fjellandskap	Hills and mountains	Innlandsås- og fjellandskap	Innlandsås- og fjellandskap omfatter større konkave og konvekse landformer uten kystlinje, med større høydeforskjeller enn 50 meter innenfor en kilometer, og som ikke  tilfredsstiller kriteriene for verken dal eller innlandsslette. Landformene i ås- og fjelltopplandskap er resultatet av et stort mangfold av geologiske og landformdannende prosesser.	KLG_RE-IA						KLG_BP		KLG_VE	KLG_AI		KLG_JP	0		KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	ID			LA-ID	Innlandsdallandskap	Valleys	Innlandsdallandskap	Hovetypen dallandskap omfatter større sammenhengende daler i landskapet, som oftest med med U-profil, som i store trekk er skapt av erosjonsprosesser primært knyttet til breer.		KLG_RE-ID-KF				KLG_IP	KLG_BP		KLG_VE	KLG_AI		KLG_JP	0		KLG_RE-ID-KF,KLG_VE,KLG_IP,KLG_BP,KLG_AI,KLG_JP
LA	I	IS			LA-IS	Innlandsslettelandskap	Inland irregular plains	Innlandsslettelandskap	Hovedtypen innlandsslettelandskap omfatter landskap uten kystlinje, der høydeforskjellene innenfor en kilometer ikke overstiger 50 meter. Hovedtypen omfatter fjellvidder, skog- og forfjellsvidder, leirsletter og lavlandssletter. Utformingen av slettelandskapet er resultatet av et stort mangfold av geologiske og landformdannende prosesser.				KLG_KA			KLG_BP	KLG_VP	KLG_VE	KLG_AI		KLG_JP	0		KLG_KA,KLG_VE,KLG_VP,KLG_BP,KLG_AI,KLG_JP
LA	k	KF			LA-KF	Fjordlandskap	Fjords	Fjordlandskap	Hovedtypen fjordlandskap omfatter større sammenhengende fjorder. Dette er normalt U-daler som ligger under havnivå, og har kontakt med havet. Fjordene er skapt av breer som har gravd under havnivå.		KLG_RE-ID-KF						KLG_VP		KLG_AI		KLG_JP	0		KLG_RE-ID-KF,KLG_VP,KLG_AI,KLG_JP
LA	k	KS			LA-KS	Kystslettelandskap	Coastal plains	Kystslettelandskap	Kystslettelandskapet omfatter den lave bremen av land beliggende omkring kystlinja som veksler mellom +50 og –50 m o.h., og som ofte omfatter et mylder av skjær og øyer. Mesteparten av kystslettelandskapet ligger under havnivå. Kystslettelandskapet mellom Rogaland og Nordkapp omtales gjerne som strandflaten. Denne avgrenses mot innlandet av markante åser og fjell. Det er vanlig med ‘restfjell’ på strandflaten, dvs. isolerte fjell og åser som står høyere enn kystslettelandskapet omkring, med en brem av lavt/flatt land omkring (f.eks. Træna, Torghatten, Lovund, m.fl.).  Landformen er skapt av et samvirke mellom flere ulike landformprosesser i hovedsak knyttet til nedisning, erosjon fra breer, bølgeerosjon og frostforvitring. I hovedtypen kystslette inngår også annet kysttilknyttet landskap med tilsvarende relativt relieff. 			KLG_RE-KS		KLG_IYK			KLG_VP			KLG_AI-KS	KLG_JP	0		KLG_IYK,KLG_RE-KS,KLG_VP,KLG_AI-KS,KLG_JP
LA	I				LA-I	Innlandslandskap	Inland	Innlandslandskap	Hovedtypegruppa innlandslandskap omfatter alle landskap uten kystlinje, og omfatter hovedtypene dal-, slette, ås- og fjellandskap.													0		
LA	K				LA-K	Kystlandskap	Coast	Kystlandskap	Hovedtypegruppa kystlandskap omfatter alle landskap i kystsonen, i overgangen mellom hav og land. Gruppa omfatter hovedtypene fjordlandskap, kystslettelandskap og kystås- og fjellandskap, og skilles fra rent marine og rent terrestre landskap ved forekomst av kystlinje.													0		
LA	M				LA-M	Marine landskap	Marine	Marine landskap	Marine landskap er landskap som i sin helhet ligger under havnivå og som derfor mangler kystlinje.													0		
LA	I	IA	1	IA-1	LA-IA-1	Grunne daler i ås- og fjellandskap under skoggrensen	Concave-shaped hills	Dalformet åslandskap		KLG_RE-IA-1						KLG_BP-1		KLG_VE-1	KLG_AI-1		KLG_JP-1	1	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	2	IA-2	LA-IA-2	Grunne daler i ås- og fjellandskap under skoggrensen med jordbruksdominans	Concave-shaped hills with agriculture	Dalformet åslandskap med jordbruksdominans		KLG_RE-IA-1						KLG_BP-1		KLG_VE-1	KLG_AI-1		KLG_JP-2	2	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	3	IA-3	LA-IA-3	Grunne daler i ås- og fjellandskap under skoggrensen med bebygde områder	Concave-shaped hills with settlements	Dalformet åslandskap med bebyggelse		KLG_RE-IA-1						KLG_BP-1		KLG_VE-1	KLG_AI-2		KLG_JP-1	3	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	4	IA-4	LA-IA-4	Grunne daler i ås- og fjellandskap under skoggrensen med bebygde områder og jordbruksdominans	Concave-shaped hills with settlements and agriculture	Dalformet åslandskap med bebyggelse og jordbruksdominans		KLG_RE-IA-1						KLG_BP-1		KLG_VE-1	KLG_AI-2		KLG_JP-2	4	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	5	IA-5	LA-IA-5	Grunne daler i ås- og fjellandskap under skoggrensen med tett bebyggelse 	Concave-shaped hills with village	Dalformet åslandskap med tett bebyggelse 		KLG_RE-IA-1						KLG_BP-1		KLG_VE-1	KLG_AI-3		KLG_JP-1	5	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	6	IA-6	LA-IA-6	Grunne daler i ås- og fjellandskap under skoggrensen med tett bebyggelse  og jordbruksdominans	Concave-shaped hills with village and agriculture	Dalformet åslandskap med tett bebyggelse  og jordbruksdominans		KLG_RE-IA-1						KLG_BP-1		KLG_VE-1	KLG_AI-3		KLG_JP-2	6	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	7	IA-7	LA-IA-7	Grunne daler i ås- og fjellandskap under skoggrensen med by	Concave-shaped hills with city	Dalformet åslandskap med by		KLG_RE-IA-1						KLG_BP-1		KLG_VE-1	KLG_AI-4		KLG_JP-1	7	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	8	IA-8	LA-IA-8	Grunne daler i ås- og fjellandskap med hei under skoggrensen	Concave-shaped low mountains	Dalformet åslandskap med hei		KLG_RE-IA-1						KLG_BP-1		KLG_VE-2	KLG_AI-1		KLG_JP-1	8	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	9	IA-9	LA-IA-9	Grunne daler i ås- og fjellandskap med hei under skoggrensen med jordbruksdominans	Concave-shaped low mountains with agriculture	Dalformet åslandskap med hei og jordbruksdominans		KLG_RE-IA-1						KLG_BP-1		KLG_VE-2	KLG_AI-1		KLG_JP-2	9	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	10	IA-10	LA-IA-10	Grunne daler i ås- og fjellandskap med hei under skoggrensen med bebygde områder	Concave-shaped low mountains with settlements	Dalformet åslandskap med hei og bebyggelse		KLG_RE-IA-1						KLG_BP-1		KLG_VE-2	KLG_AI-2		KLG_JP-1	10	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	11	IA-11	LA-IA-11	Grunne daler i ås- og fjellandskap med hei over skoggrensen	Concave-shaped mountains	Dalformet fjellandskap med hei		KLG_RE-IA-1						KLG_BP-1		KLG_VE-3	KLG_AI-1		KLG_JP-1	11	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	12	IA-12	LA-IA-12	Grunne daler i ås- og fjellandskap med bart fjell over skoggrensen	Concave-shaped barren mountains	Dalformet bart fjellandskap		KLG_RE-IA-1						KLG_BP-1		KLG_VE-4	KLG_AI-1		KLG_JP-1	12	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	13	IA-13	LA-IA-13	Grunne daler i ås- og fjellandskap dominert av isbre med bart fjell over skoggrensen	Concave-shaped barren mountains with glacier	Dalformet bart fjellandskap dominert av isbre		KLG_RE-IA-1						KLG_BP-2		KLG_VE-4	KLG_AI-1		KLG_JP-1	13	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	14	IA-14	LA-IA-14	Slakt til småkupert ås- og fjellandskap under skoggrensen	Undulating hills	Slakt til småkupert åslandskap		KLG_RE-IA-2						KLG_BP-1		KLG_VE-1	KLG_AI-1		KLG_JP-1	14	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	15	IA-15	LA-IA-15	Slakt til småkupert ås- og fjellandskap under skoggrensen med jordbruksdominans	Undulating hills with agriculture	Slakt til småkupert åslandskap med jordbruksdominans		KLG_RE-IA-2						KLG_BP-1		KLG_VE-1	KLG_AI-1		KLG_JP-2	15	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	16	IA-16	LA-IA-16	Slakt til småkupert ås- og fjellandskap under skoggrensen med bebygde områder	Undulating hills with settlements	Slakt til småkupert åslandskap med bebyggelse		KLG_RE-IA-2						KLG_BP-1		KLG_VE-1	KLG_AI-2		KLG_JP-1	16	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	17	IA-17	LA-IA-17	Slakt til småkupert ås- og fjellandskap under skoggrensen med bebygde områder og jordbruksdominans	Undulating hills with settlements and agriculture	Slakt til småkupert åslandskap med bebyggelse og jordbruksdominans		KLG_RE-IA-2						KLG_BP-1		KLG_VE-1	KLG_AI-2		KLG_JP-2	17	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	18	IA-18	LA-IA-18	Slakt til småkupert ås- og fjellandskap under skoggrensen med tett bebyggelse 	Undulating hills with village	Slakt til småkupert åslandskap med tett bebyggelse 		KLG_RE-IA-2						KLG_BP-1		KLG_VE-1	KLG_AI-3		KLG_JP-1	18	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	19	IA-19	LA-IA-19	Slakt til småkupert ås- og fjellandskap under skoggrensen med tett bebyggelse  og jordbruksdominans	Undulating hills with village and agriculture	Slakt til småkupert åslandskap med tett bebyggelse  og jordbruksdominans		KLG_RE-IA-2						KLG_BP-1		KLG_VE-1	KLG_AI-3		KLG_JP-2	19	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	20	IA-20	LA-IA-20	Slakt til småkupert ås- og fjellandskap under skoggrensen med by	Undulating hills with city	Slakt til småkupert åslandskap med by		KLG_RE-IA-2						KLG_BP-1		KLG_VE-1	KLG_AI-4		KLG_JP-1	20	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	21	IA-21	LA-IA-21	Slakt til småkupert ås- og fjellandskap med hei under skoggrensen	Undulating low mountains	Slakt til småkupert åslandskap med hei		KLG_RE-IA-2						KLG_BP-1		KLG_VE-2	KLG_AI-1		KLG_JP-1	21	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	22	IA-22	LA-IA-22	Slakt til småkupert ås- og fjellandskap med hei under skoggrensen med bebygde områder	Undulating low mountains with settlements	Slakt til småkupert åslandskap med hei og bebyggelse		KLG_RE-IA-2						KLG_BP-1		KLG_VE-2	KLG_AI-2		KLG_JP-1	22	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	23	IA-23	LA-IA-23	Slakt til småkupert ås- og fjellandskap med hei over skoggrensen	Undulating mountains	Slakt til småkupert fjellandskap med hei		KLG_RE-IA-2						KLG_BP-1		KLG_VE-3	KLG_AI-1		KLG_JP-1	23	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	24	IA-24	LA-IA-24	Slakt til småkupert ås- og fjellandskap med hei over skoggrensen med bebygde områder	Undulating mountains with settlements	Slakt til småkupert fjellandskap med hei og bebyggelse		KLG_RE-IA-2						KLG_BP-1		KLG_VE-3	KLG_AI-2		KLG_JP-1	24	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	25	IA-25	LA-IA-25	Slakt til småkupert ås- og fjellandskap med bart fjell over skoggrensen	Undulating barren mountains	Slakt til småkupert bart fjellandskap		KLG_RE-IA-2						KLG_BP-1		KLG_VE-4	KLG_AI-1		KLG_JP-1	25	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	26	IA-26	LA-IA-26	Slakt til småkupert ås- og fjellandskap dominert av isbre med bart fjell over skoggrensen	Undulating barren mountains with glacier	Slakt til småkupert bart fjellandskap dominert av isbre		KLG_RE-IA-2						KLG_BP-2		KLG_VE-4	KLG_AI-1		KLG_JP-1	26	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	27	IA-27	LA-IA-27	Middels kupert ås- og fjellandskap under skoggrensen	Medium steep hills	Middels kupert åslandskap		KLG_RE-IA-3						KLG_BP-1		KLG_VE-1	KLG_AI-1		KLG_JP-1	27	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	28	IA-28	LA-IA-28	Middels kupert ås- og fjellandskap under skoggrensen med jordbruksdominans	Medium steep hills with agriculture	Middels kupert åslandskap med jordbruksdominans		KLG_RE-IA-3						KLG_BP-1		KLG_VE-1	KLG_AI-1		KLG_JP-2	28	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	29	IA-29	LA-IA-29	Middels kupert ås- og fjellandskap under skoggrensen med bebygde områder	Medium steep hills with settlements	Middels kupert åslandskap med bebyggelse		KLG_RE-IA-3						KLG_BP-1		KLG_VE-1	KLG_AI-2		KLG_JP-1	29	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	30	IA-30	LA-IA-30	Middels kupert ås- og fjellandskap under skoggrensen med bebygde områder og jordbruksdominans	Medium steep hills with settlements and agriculture	Middels kupert åslandskap med bebyggelse og jordbruksdominans		KLG_RE-IA-3						KLG_BP-1		KLG_VE-1	KLG_AI-2		KLG_JP-2	30	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	31	IA-31	LA-IA-31	Middels kupert ås- og fjellandskap under skoggrensen med tett bebyggelse 	Medium steep hills with village	Middels kupert åslandskap med tett bebyggelse 		KLG_RE-IA-3						KLG_BP-1		KLG_VE-1	KLG_AI-3		KLG_JP-1	31	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	32	IA-32	LA-IA-32	Middels kupert ås- og fjellandskap under skoggrensen med tett bebyggelse  og jordbruksdominans	Medium steep hills with village and agriculture	Middels kupert åslandskap med tett bebyggelse  og jordbruksdominans		KLG_RE-IA-3						KLG_BP-1		KLG_VE-1	KLG_AI-3		KLG_JP-2	32	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	33	IA-33	LA-IA-33	Middels kupert ås- og fjellandskap med hei under skoggrensen	Medium steep low mountains	Middels kupert åslandskap med by		KLG_RE-IA-3						KLG_BP-1		KLG_VE-2	KLG_AI-1		KLG_JP-1	33	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	34	IA-34	LA-IA-34	Middels kupert ås- og fjellandskap med hei under skoggrensen med jordbruksdominans	Medium steep low mountains and agriculture	Middels kupert åslandskap med hei  og jordbruksdominans		KLG_RE-IA-3						KLG_BP-1		KLG_VE-2	KLG_AI-1		KLG_JP-2	34	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	35	IA-35	LA-IA-35	Middels kupert ås- og fjellandskap med hei under skoggrensen med bebygde områder	Medium steep low mountains with settlements	Middels kupert åslandskap med hei og bebyggelse		KLG_RE-IA-3						KLG_BP-1		KLG_VE-2	KLG_AI-2		KLG_JP-1	35	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	36	IA-36	LA-IA-36	Middels kupert ås- og fjellandskap med hei over skoggrensen	Medium steep mountains	Middels kupert fjellandskap med hei		KLG_RE-IA-3						KLG_BP-1		KLG_VE-3	KLG_AI-1		KLG_JP-1	36	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	37	IA-37	LA-IA-37	Middels kupert ås- og fjellandskap med hei over skoggrensen med bebygde områder	Medium steep mountains with settlements	Middels kupert fjellandskap med hei og bebyggelse		KLG_RE-IA-3						KLG_BP-1		KLG_VE-3	KLG_AI-2		KLG_JP-1	37	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	38	IA-38	LA-IA-38	Middels kupert ås- og fjellandskap med bart fjell over skoggrensen	Medium steep barren mountains	Middels kupert bart fjellandskap		KLG_RE-IA-3						KLG_BP-1		KLG_VE-4	KLG_AI-1		KLG_JP-1	38	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	39	IA-39	LA-IA-39	Middels kupert ås- og fjellandskap dominert av isbre med bart fjell over skoggrensen	Medium steep barren mountains with glacier	Middels kupert bart fjellandskap dominert av isbre		KLG_RE-IA-3						KLG_BP-2		KLG_VE-4	KLG_AI-1		KLG_JP-1	39	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	40	IA-40	LA-IA-40	Kupert ås- og fjellandskap under skoggrensen	Steep hills	Kupert åslandskap		KLG_RE-IA-4						KLG_BP-1		KLG_VE-1	KLG_AI-1		KLG_JP-1	40	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	41	IA-41	LA-IA-41	Kupert ås- og fjellandskap under skoggrensen med bebygde områder	Steep hills with settlements	Kupert åslandskap med bebyggelse		KLG_RE-IA-4						KLG_BP-1		KLG_VE-1	KLG_AI-2		KLG_JP-1	41	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	42	IA-42	LA-IA-42	Kupert ås- og fjellandskap under skoggrensen med bebygde områder og jordbruksdominans	Steep hills with settlements and agriculture	Kupert åslandskap med bebyggelse og jordbruksdominans		KLG_RE-IA-4						KLG_BP-1		KLG_VE-1	KLG_AI-2		KLG_JP-2	42	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	43	IA-43	LA-IA-43	Kupert ås- og fjellandskap under skoggrensen med tett bebyggelse 	Steep hills with village	Kupert åslandskap med tett bebyggelse 		KLG_RE-IA-4						KLG_BP-1		KLG_VE-1	KLG_AI-3		KLG_JP-1	43	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	44	IA-44	LA-IA-44	Kupert ås- og fjellandskap med hei under skoggrensen	Steep low mountains	Kupert åslandskap med hei		KLG_RE-IA-4						KLG_BP-1		KLG_VE-2	KLG_AI-1		KLG_JP-1	44	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	45	IA-45	LA-IA-45	Kupert ås- og fjellandskap med hei over skoggrensen	Steep mountains	Kupert fjellandskap med hei		KLG_RE-IA-4						KLG_BP-1		KLG_VE-3	KLG_AI-1		KLG_JP-1	45	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	46	IA-46	LA-IA-46	Kupert ås- og fjellandskap med bart fjell over skoggrensen	Steep barren mountains	Kupert bart fjellandskap		KLG_RE-IA-4						KLG_BP-1		KLG_VE-4	KLG_AI-1		KLG_JP-1	46	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	47	IA-47	LA-IA-47	Kupert ås- og fjellandskap dominert av isbre med bart fjell over skoggrensen	Steep barren mountains with glacier	Kupert bart fjellandskap dominert av isbre		KLG_RE-IA-4						KLG_BP-2		KLG_VE-4	KLG_AI-1		KLG_JP-1	47	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	48	IA-48	LA-IA-48	Tindepreget ås- og fjellandskap under skoggrensen	Steep and rugged hills	Tindepreget åslandskap		KLG_RE-IA-5						KLG_BP-1		KLG_VE-1	KLG_AI-1		KLG_JP-1	48	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	49	IA-49	LA-IA-49	Tindepreget ås- og fjellandskap under skoggrensen med bebygde områder	Steep and rugged hills with settlements	Tindepreget åslandskap med bebyggelse		KLG_RE-IA-5						KLG_BP-1		KLG_VE-1	KLG_AI-2		KLG_JP-1	49	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	50	IA-50	LA-IA-50	Tindepreget ås- og fjellandskap under skoggrensen med tett bebyggelse 	Steep and rugged hills with village	Tindepreget åslandskap med tett bebyggelse 		KLG_RE-IA-5						KLG_BP-1		KLG_VE-1	KLG_AI-3		KLG_JP-1	50	0	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	51	IA-51	LA-IA-51	Tindepreget ås- og fjellandskap med hei under skoggrensen	Steep and rugged low mountains	Tindepreget åslandskap med hei		KLG_RE-IA-5						KLG_BP-1		KLG_VE-2	KLG_AI-1		KLG_JP-1	51	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	52	IA-52	LA-IA-52	Tindepreget ås- og fjellandskap med hei over skoggrensen	Steep and rugged mountains	Tindepreget fjellandskap med hei		KLG_RE-IA-5						KLG_BP-1		KLG_VE-3	KLG_AI-1		KLG_JP-1	52	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
LA	I	IA	53	IA-53	LA-IA-53	Tindepreget ås- og fjellandskap med bart fjell over skoggrensen	Steep and rugged barren mountains	Tindepreget bart fjellandskap		KLG_RE-IA-5						KLG_BP-1		KLG_VE-4	KLG_AI-1		KLG_JP-1	53	1	KLG_RE-IA,KLG_BP,KLG_VE,KLG_AI,KLG_JP
